Date,T1,T2,T3,T4,T5,Close
1987-12-21,-0.8772121978675044,-0.8772374551582893,-0.8918654676893635,-0.8864967779600917,-0.8756341223392539,-0.8694455809510991
1987-12-28,-0.8772374551582893,-0.8918654676893635,-0.8864967779600917,-0.8756341223392539,-0.8694455809510991,-0.8743884327577349
1988-01-04,-0.8918654676893635,-0.8864967779600917,-0.8756341223392539,-0.8694455809510991,-0.8743884327577349,-0.8649816073777479
1988-01-11,-0.8864967779600917,-0.8756341223392539,-0.8694455809510991,-0.8743884327577349,-0.8649816073777479,-0.8733225750866055
1988-01-18,-0.8756341223392539,-0.8694455809510991,-0.8743884327577349,-0.8649816073777479,-0.8733225750866055,-0.8739651205641774
1988-01-25,-0.8694455809510991,-0.8743884327577349,-0.8649816073777479,-0.8733225750866055,-0.8739651205641774,-0.8683054668450616
1988-02-01,-0.8743884327577349,-0.8649816073777479,-0.8733225750866055,-0.8739651205641774,-0.8683054668450616,-0.8673941837935366
1988-02-08,-0.8649816073777479,-0.8733225750866055,-0.8739651205641774,-0.8683054668450616,-0.8673941837935366,-0.8663697480792948
1988-02-15,-0.8733225750866055,-0.8739651205641774,-0.8683054668450616,-0.8673941837935366,-0.8663697480792948,-0.8608858851040431
1988-02-22,-0.8739651205641774,-0.8683054668450616,-0.8673941837935366,-0.8663697480792948,-0.8608858851040431,-0.8566568043349928
1988-02-29,-0.8683054668450616,-0.8673941837935366,-0.8663697480792948,-0.8608858851040431,-0.8566568043349928,-0.8528035520528245
1988-03-07,-0.8673941837935366,-0.8663697480792948,-0.8608858851040431,-0.8566568043349928,-0.8528035520528245,-0.85352085911112
1988-03-14,-0.8663697480792948,-0.8608858851040431,-0.8566568043349928,-0.8528035520528245,-0.85352085911112,-0.8517346635068008
1988-03-21,-0.8608858851040431,-0.8566568043349928,-0.8528035520528245,-0.85352085911112,-0.8517346635068008,-0.8547938265666871
1988-03-28,-0.8566568043349928,-0.8528035520528245,-0.85352085911112,-0.8517346635068008,-0.8547938265666871,-0.8617623130942846
1988-04-04,-0.8528035520528245,-0.85352085911112,-0.8517346635068008,-0.8547938265666871,-0.8617623130942846,-0.8573539055606606
1988-04-11,-0.85352085911112,-0.8517346635068008,-0.8547938265666871,-0.8617623130942846,-0.8573539055606606,-0.8539350786799951
1988-04-18,-0.8517346635068008,-0.8547938265666871,-0.8617623130942846,-0.8573539055606606,-0.8539350786799951,-0.8625791338782733
1988-04-25,-0.8547938265666871,-0.8617623130942846,-0.8573539055606606,-0.8539350786799951,-0.8625791338782733,-0.8576670959663952
1988-05-02,-0.8617623130942846,-0.8573539055606606,-0.8539350786799951,-0.8625791338782733,-0.8576670959663952,-0.8602898130415157
1988-05-09,-0.8573539055606606,-0.8539350786799951,-0.8625791338782733,-0.8576670959663952,-0.8602898130415157,-0.8649472574622802
1988-05-16,-0.8539350786799951,-0.8625791338782733,-0.8576670959663952,-0.8602898130415157,-0.8649472574622802,-0.8663737892458204
1988-05-23,-0.8625791338782733,-0.8576670959663952,-0.8602898130415157,-0.8649472574622802,-0.8663737892458204,-0.867361854461332
1988-05-30,-0.8576670959663952,-0.8602898130415157,-0.8649472574622802,-0.8663737892458204,-0.867361854461332,-0.8553116010277807
1988-06-06,-0.8602898130415157,-0.8649472574622802,-0.8663737892458204,-0.867361854461332,-0.8553116010277807,-0.8513891437688613
1988-06-13,-0.8649472574622802,-0.8663737892458204,-0.867361854461332,-0.8553116010277807,-0.8513891437688613,-0.8482713837943537
1988-06-20,-0.8663737892458204,-0.867361854461332,-0.8553116010277807,-0.8513891437688613,-0.8482713837943537,-0.8474146564909246
1988-06-27,-0.867361854461332,-0.8553116010277807,-0.8513891437688613,-0.8482713837943537,-0.8474146564909246,-0.848877558773195
1988-07-04,-0.8553116010277807,-0.8513891437688613,-0.8482713837943537,-0.8474146564909246,-0.848877558773195,-0.847986986700114
1988-07-11,-0.8513891437688613,-0.8482713837943537,-0.8474146564909246,-0.848877558773195,-0.847986986700114,-0.8504132020529266
1988-07-18,-0.8482713837943537,-0.8474146564909246,-0.848877558773195,-0.847986986700114,-0.8504132020529266,-0.8526136172261207
1988-07-25,-0.8474146564909246,-0.848877558773195,-0.847986986700114,-0.8504132020529266,-0.8526136172261207,-0.8543775864145493
1988-08-01,-0.848877558773195,-0.847986986700114,-0.8504132020529266,-0.8526136172261207,-0.8543775864145493,-0.8483320012922378
1988-08-08,-0.847986986700114,-0.8504132020529266,-0.8526136172261207,-0.8543775864145493,-0.8483320012922378,-0.8557394595336796
1988-08-15,-0.8504132020529266,-0.8526136172261207,-0.8543775864145493,-0.8483320012922378,-0.8557394595336796,-0.8602615248758363
1988-08-22,-0.8526136172261207,-0.8543775864145493,-0.8483320012922378,-0.8557394595336796,-0.8602615248758363,-0.8617224065748441
1988-08-29,-0.8543775864145493,-0.8483320012922378,-0.8557394595336796,-0.8602615248758363,-0.8617224065748441,-0.8586652640982206
1988-09-05,-0.8483320012922378,-0.8557394595336796,-0.8602615248758363,-0.8617224065748441,-0.8586652640982206,-0.8544149672049112
1988-09-12,-0.8557394595336796,-0.8602615248758363,-0.8617224065748441,-0.8586652640982206,-0.8544149672049112,-0.8520377509962215
1988-09-19,-0.8602615248758363,-0.8617224065748441,-0.8586652640982206,-0.8544149672049112,-0.8520377509962215,-0.8508941008694741
1988-09-26,-0.8617224065748441,-0.8586652640982206,-0.8544149672049112,-0.8520377509962215,-0.8508941008694741,-0.8502737818077929
1988-10-03,-0.8586652640982206,-0.8544149672049112,-0.8520377509962215,-0.8508941008694741,-0.8502737818077929,-0.8475257885703789
1988-10-10,-0.8544149672049112,-0.8520377509962215,-0.8508941008694741,-0.8502737818077929,-0.8475257885703789,-0.8441817232704372
1988-10-17,-0.8520377509962215,-0.8508941008694741,-0.8502737818077929,-0.8475257885703789,-0.8441817232704372,-0.8404577883170882
1988-10-24,-0.8508941008694741,-0.8502737818077929,-0.8475257885703789,-0.8441817232704372,-0.8404577883170882,-0.839942539585073
1988-10-31,-0.8502737818077929,-0.8475257885703789,-0.8441817232704372,-0.8404577883170882,-0.839942539585073,-0.8418115791031673
1988-11-07,-0.8475257885703789,-0.8441817232704372,-0.8404577883170882,-0.839942539585073,-0.8418115791031673,-0.8475864060682629
1988-11-14,-0.8441817232704372,-0.8404577883170882,-0.839942539585073,-0.8418115791031673,-0.8475864060682629,-0.8542684749183579
1988-11-21,-0.8404577883170882,-0.839942539585073,-0.8418115791031673,-0.8475864060682629,-0.8542684749183579,-0.8530308676698899
1988-11-28,-0.839942539585073,-0.8418115791031673,-0.8475864060682629,-0.8542684749183579,-0.8530308676698899,-0.8488937234392975
1988-12-05,-0.8418115791031673,-0.8475864060682629,-0.8542684749183579,-0.8530308676698899,-0.8488937234392975,-0.8434987661276093
1988-12-12,-0.8475864060682629,-0.8542684749183579,-0.8530308676698899,-0.8488937234392975,-0.8434987661276093,-0.8446181692552029
1988-12-19,-0.8542684749183579,-0.8530308676698899,-0.8488937234392975,-0.8434987661276093,-0.8446181692552029,-0.8426400182409172
1988-12-26,-0.8530308676698899,-0.8488937234392975,-0.8434987661276093,-0.8446181692552029,-0.8426400182409172,-0.8425819264721115
1989-01-02,-0.8488937234392975,-0.8434987661276093,-0.8446181692552029,-0.8426400182409172,-0.8425819264721115,-0.8414731314066476
1989-01-09,-0.8434987661276093,-0.8446181692552029,-0.8426400182409172,-0.8425819264721115,-0.8414731314066476,-0.8382129203121123
1989-01-16,-0.8446181692552029,-0.8426400182409172,-0.8425819264721115,-0.8414731314066476,-0.8382129203121123,-0.834709228934409
1989-01-23,-0.8426400182409172,-0.8425819264721115,-0.8414731314066476,-0.8382129203121123,-0.834709228934409,-0.8306902888246906
1989-01-30,-0.8425819264721115,-0.8414731314066476,-0.8382129203121123,-0.834709228934409,-0.8306902888246906,-0.8234727654099526
1989-02-06,-0.8414731314066476,-0.8382129203121123,-0.834709228934409,-0.8306902888246906,-0.8234727654099526,-0.8236667414031817
1989-02-13,-0.8382129203121123,-0.834709228934409,-0.8306902888246906,-0.8234727654099526,-0.8236667414031817,-0.8261399353168546
1989-02-20,-0.834709228934409,-0.8306902888246906,-0.8234727654099526,-0.8236667414031817,-0.8261399353168546,-0.8286803136240157
1989-02-27,-0.8306902888246906,-0.8234727654099526,-0.8236667414031817,-0.8261399353168546,-0.8286803136240157,-0.8312398874721735
1989-03-06,-0.8234727654099526,-0.8236667414031817,-0.8261399353168546,-0.8286803136240157,-0.8312398874721735,-0.8262591497293601
1989-03-13,-0.8236667414031817,-0.8261399353168546,-0.8286803136240157,-0.8312398874721735,-0.8262591497293601,-0.8243012045477025
1989-03-20,-0.8261399353168546,-0.8286803136240157,-0.8312398874721735,-0.8262591497293601,-0.8243012045477025,-0.8300315786810163
1989-03-27,-0.8286803136240157,-0.8312398874721735,-0.8262591497293601,-0.8243012045477025,-0.8300315786810163,-0.8278089370919313
1989-04-03,-0.8312398874721735,-0.8262591497293601,-0.8243012045477025,-0.8300315786810163,-0.8278089370919313,-0.8240728786390055
1989-04-10,-0.8262591497293601,-0.8243012045477025,-0.8300315786810163,-0.8278089370919313,-0.8240728786390055,-0.8216562610566911
1989-04-17,-0.8243012045477025,-0.8300315786810163,-0.8278089370919313,-0.8240728786390055,-0.8216562610566911,-0.8139093448270982
1989-04-24,-0.8300315786810163,-0.8278089370919313,-0.8240728786390055,-0.8216562610566911,-0.8139093448270982,-0.8117069090706412
1989-05-01,-0.8278089370919313,-0.8240728786390055,-0.8216562610566911,-0.8139093448270982,-0.8117069090706412,-0.8118705763149283
1989-05-08,-0.8240728786390055,-0.8216562610566911,-0.8139093448270982,-0.8117069090706412,-0.8118705763149283,-0.8124767512937696
1989-05-15,-0.8216562610566911,-0.8139093448270982,-0.8117069090706412,-0.8118705763149283,-0.8124767512937696,-0.8023031145655484
1989-05-22,-0.8139093448270982,-0.8117069090706412,-0.8118705763149283,-0.8124767512937696,-0.8023031145655484,-0.7998642705673433
1989-05-29,-0.8117069090706412,-0.8118705763149283,-0.8124767512937696,-0.8023031145655484,-0.7998642705673433,-0.7981215175031742
1989-06-05,-0.8118705763149283,-0.8124767512937696,-0.8023031145655484,-0.7998642705673433,-0.7981215175031742,-0.7945178072539621
1989-06-12,-0.8124767512937696,-0.8023031145655484,-0.7998642705673433,-0.7981215175031742,-0.7945178072539621,-0.7968919925877576
1989-06-19,-0.8023031145655484,-0.7998642705673433,-0.7981215175031742,-0.7945178072539621,-0.7968919925877576,-0.7970879891642497
1989-06-26,-0.7998642705673433,-0.7981215175031742,-0.7945178072539621,-0.7968919925877576,-0.7970879891642497,-0.7961645826131478
1989-07-03,-0.7981215175031742,-0.7945178072539621,-0.7968919925877576,-0.7970879891642497,-0.7961645826131478,-0.7983058957259053
1989-07-10,-0.7945178072539621,-0.7968919925877576,-0.7970879891642497,-0.7961645826131478,-0.7983058957259053,-0.7903170146505913
1989-07-17,-0.7968919925877576,-0.7970879891642497,-0.7961645826131478,-0.7983058957259053,-0.7903170146505913,-0.785976801802087
1989-07-24,-0.7970879891642497,-0.7961645826131478,-0.7983058957259053,-0.7903170146505913,-0.785976801802087,-0.7817719680321906
1989-07-31,-0.7961645826131478,-0.7983058957259053,-0.7903170146505913,-0.785976801802087,-0.7817719680321906,-0.7750858580155702
1989-08-07,-0.7983058957259053,-0.7903170146505913,-0.785976801802087,-0.7817719680321906,-0.7750858580155702,-0.7718812129607618
1989-08-14,-0.7903170146505913,-0.785976801802087,-0.7817719680321906,-0.7750858580155702,-0.7718812129607618,-0.7748676350231872
1989-08-21,-0.785976801802087,-0.7817719680321906,-0.7750858580155702,-0.7718812129607618,-0.7748676350231872,-0.7739199814729318
1989-08-28,-0.7817719680321906,-0.7750858580155702,-0.7718812129607618,-0.7748676350231872,-0.7739199814729318,-0.7680279606785934
